,nickname,text,score,like,dislike,time,watch_movie
0,전은호(eunh****),마블 3000만큼 사랑합니다,10,23672,662,2019-04-24 10:31:00,0
1,송(hiuh****),Avengers Assemble!,10,15676,442,2019-04-24 09:35:00,0
2,ubola(ubol****),I'm Ironman.,10,15284,473,2019-04-24 10:32:00,0
3,해피사과(qord****),아이언맨으로 시작해서 아이언맨으로 끝난다..,10,13524,552,2019-04-24 11:05:00,관람객
4,마즈(choi****),아스가디언즈 오브 갤럭시 벌써부터 기대됨 ㅋㅋㅋㅋ,10,11844,434,2019-04-24 10:47:00,0
5,이만호(manh****),히어로물보고 울줄 누가알겠습니까,10,10256,305,2019-04-24 10:07:00,0
6,메주0228693848(wook****),인피니티워가 10년을 무너뜨리는 영화라면엔드게임은 10년을 돌아보는 영화입니다,10,9710,260,2019-04-24 12:20:00,0
7,에헴(krth****),쥐가다살렸음 ㅋㅋㅋㅋ,10,8978,258,2019-04-24 15:26:00,0
8,김대훈(eogn****),마지막 한타에서 쌌습니다,10,8090,363,2019-04-24 10:51:00,관람객
9,tlsg****,10점 안주는 사람들은 마블에 6에서900까지밖에 애정이 없는거 ...,10,7595,440,2019-04-24 11:50:00,0
10,한승원(brya****),영화 늦게 볼 수밖에 없는사람들을 생각해서 스포 자제해주세요ㅠㅠㅠ,10,7318,608,2019-04-24 09:07:00,0
11,jjw0****,토르 등장씬보다 멋있는 어벤져스 집결씬,10,6694,181,2019-04-24 10:40:00,0
12,도망노비(rlad****),"내 어린시절 11년을 즐겁게 해준 어벤져스 원년 멤버들... 마블 영화 한편 한편이 저의 초중고 시절, 울고 웃었던 추억이 되었어요. 아 눈물날거같애. 그동안 즐거웠고 감사했습니다.",10,5812,204,2019-04-24 09:41:00,0
13,pkt(anie****),고맙다.나의 20대를 채워줘서,10,5614,175,2019-04-24 10:51:00,관람객
14,플레기(azz2****),와 내가 3시간동안 화장실을 안갔어 ;;;,10,5257,162,2019-04-24 09:38:00,0
15,케사장(kyun****),가장 큰 충격은 쿠키영상이 없단거다,8,5437,456,2019-04-24 10:29:00,0
16,AlphaHyeon(alph****),헤일... 하이드라...,10,4540,158,2019-04-24 10:42:00,0
17,민샥(hong****),토르 등장씬은 마블 역대 명장면중 2위로 물러났다,10,4370,145,2019-04-24 13:00:00,0
18,Feel(jp54****),토르의 뱃살은 밸런스를 위해서라는 게 학계의 정설,10,4354,137,2019-04-24 13:41:00,관람객
19,Expiration(cras****),뭐 심하게 재미있지는 않고... 한 4번정도만 봐야겠어요... 아이맥스로..,10,4280,156,2019-04-24 12:29:00,관람객
20,정순종(jmk8****),캡틴이 행복하면 그걸로 됐어.,10,4165,130,2019-04-24 13:53:00,0
21,정모(wjda****),하일하이드라 ㅋㅋㅋㅋ 650석 사람들 다빵터졌다,10,3876,185,2019-04-24 11:36:00,0
22,어린버섯(wise****),"자기밖에 모르던 사람은 모두를 위하고타인밖에 모르던 사람은 자기를 위할 줄 알게되는지금까지의 인생에 복수(avenge)할 줄 아는 사람, 그런 영웅들의 이야기",10,3756,98,2019-04-24 21:59:00,0
23,JB(dksw****),"앞으로 얼마나 더 재미있고 얼마나 더 웅장한 영화들이 나올지 모르겠지만, 2008년 아이언맨1을 시작으로 2019년 어벤져스 앤드게임까지 내 인생의 영화시리즈중 최고의 10년을 선사해준 마블에 감사합니다. 어벤져스 ...",10,3396,92,2019-04-24 10:41:00,0
24,김시철(tlcj****),그래서로키는어디로감?,10,3081,128,2019-04-24 11:02:00,0
25,amazing(mins****),진짜 대박이라는말밖에 안나옵니다...,10,2983,186,2019-04-24 09:07:00,0
26,jing****,막판에 캡틴마블을 중심으로 여자 히어로들만 뭉쳐서 싸우는 장면이 있는데 마블회사가 페미를 신경쓴것 처럼 보인다.,10,3677,1200,2019-04-24 12:54:00,0
27,이준혁(dlwn****),<관람 전 필수사항>모든 마블시네마틱유니버스 보기 아이언맨1 부터...,10,2511,103,2019-04-24 10:03:00,0
28,이재근(jkle****),이 모든게 닥터 스트레인지의 엔드게임이었다는거..,10,2423,62,2019-04-24 14:39:00,0
29,kof3****,한마디만 할게 스포아니다 화장실 갈타이밍은 도쿄 그때 가라,10,2412,59,2019-04-26 10:33:00,0
30,엘지직관두번(kimt****),스포하는 색히들 평생 저주 받아라,10,2539,195,2019-04-24 09:32:00,0
31,하하하하ㅡㅡ(altj****),히어로물 뻔하다고 여친때메 이거 안보고 영화 생일봤음 상영관1개였는데 여친 나 단두명 이었음 그 넓은 영화관에진짜 존나진지하게 헤어질까 고민중임,10,2515,422,2019-04-24 16:18:00,0
32,이응이응(djju****),마블을 대표하는 가장 상반된 두 히어로가 맞이하는 가장 서로에 가까운 결말,10,2045,40,2019-04-24 19:13:00,0
33,thislove(two_****),하워드 스타크와 하워드 포츠가 만날 때 너무 애잔했다..,10,2017,33,2019-04-25 03:53:00,0
34,로그인하는놈들디짐(doyo****),영웅들 한 곳에 모이는 씬에서 지립니다...,10,1893,28,2019-04-24 12:09:00,0
35,rude****,3시간에 담은 11년 마블의 역사 인정,10,1899,34,2019-04-24 10:55:00,관람객
36,악튜러스888(arct****),자신만을 위해 살아온 아이언맨은 모두를 위해 희생하고 모두를 위해 희생해온 캡틴은 자신을 위해 선택했다,10,1913,49,2019-04-25 18:48:00,0
37,sjh0****,그래서 아스가디언즈 오브 갤럭시는 언제 개봉인가요?ㅋㅋㅋ,10,1865,43,2019-04-24 11:25:00,0
38,insilio12(ghkj****),I'm Iron Man.,10,1883,89,2019-04-24 11:16:00,관람객
39,Akkkkkkkkkkkkkk(kiss****),엉덩이는 역시 미국 엉덩이!,10,1817,59,2019-04-24 13:19:00,0
40,Mylove709(mylo****),솔직히 극한직업이랑 이 영화랑 같은 표값인게 말이안됨ㅋㅋ,10,1843,130,2019-04-24 21:10:00,0
41,연홍(yooo****),해리포터 마지막 시리즈 보다 더 해 이 느낌은...,10,1738,75,2019-04-24 10:37:00,0
42,닭둘기(fnvl****),이 영화 제대로 즐길려면 마블 전작 다 보고 오셔야합니다.,10,1645,45,2019-04-24 12:48:00,관람객
43,나날(lst9****),조조예매하고 못일어났다..,10,1719,125,2019-04-24 12:14:00,관람객
44,miinaedahhm(miky****),7시 처음 상영영화로 봤어요 그냥 아무말도 안하겠습니다 제가 느낀 감정을 보는 모든분들이 느꼈으면 좋겠어요 일단 보세요 제발ㅠ,10,1680,92,2019-04-24 10:39:00,0
45,Seonk(keum****),인피니티워가 더 낫다. 근데 평생 기억에남게 될 건 엔드게임이다.,10,1606,130,2019-04-24 11:00:00,0
46,눈꽃(blea****),시간가는줄 모르고 봤지만 액션만 기대하면 절대 안됩니다. 각 캐릭터별로 스토리를 풀다보니 액션보단 드라마영화에 가깝다고 느껴지네요.. 느낌은 예전에 다크나이트를 보고 다크나이트라이즈를 본느낌?? 4가 정말 재밌긴 하...,10,1718,309,2019-04-24 10:41:00,0
47,홍대똘아이(msp5****),"3,000 love you",10,1262,39,2019-04-24 11:14:00,0
48,차박손(rjsd****),진짜 마지막에 너무 먹먹햇어요... 마블팬이시라면 꼭 보셔야해요..,10,1241,35,2019-04-24 10:15:00,0
49,yaku****,오랜 친구를 떠나보내는기분..공허하다...좌석에서 일어나자마자 그립다,10,1224,21,2019-04-24 19:55:00,0
50,도시여우(city****),아이언맨으로 시작해 아이언맨으로 끝나는 대장정,10,1187,40,2019-04-24 10:49:00,관람객
51,가닝(alst****),마블의 시대에 살게 해주셔서 감사합니다,10,1082,28,2019-04-24 11:57:00,0
52,pdga****,다음 아이언맨은 아이언맨3에나온 꼬마애구나...,10,1036,85,2019-04-24 11:30:00,관람객
53,tlsg****,아이언맨1부터 본사람들은 알꺼에요 이영화는 그동안 본 모든걸 보상받을 수 있는 영화라는걸,10,962,21,2019-04-24 13:29:00,0
54,egsiduwj(dhek****),감히 내가 평가 할 수준의 영화가 아니다... 10점도 부족하다 별점 3000만큼 준비해줘요...ㅠㅠ,10,934,48,2019-04-24 11:21:00,0
55,god7****,들쥐가 양자역학기계의 버튼을 누를 수 있는 확률 = 세상을 살릴 수 있는 확률 = 1/1400만 크...,10,902,23,2019-04-25 00:55:00,0
56,Rot0(roto****),엔드게임이라는 부제는 누가 붙혔는지는 몰라도 진짜 완벽하다,10,883,23,2019-04-24 13:07:00,관람객
57,배신왕(terr****),옆에 여자 입틀어막고 보더라 물론 나도 같이막고봄,10,895,37,2019-04-24 10:49:00,0
58,딩동(appl****),쿠키없으니까 기다리지마세요,10,909,79,2019-04-24 11:29:00,관람객
59,이제좀해볼라꼬(daew****),어벤져스!!! 어셈블,10,855,47,2019-04-24 09:07:00,0
60,캐샤(bang****),자기밖에 몰랐던 아이언맨은 대의를 위해 희생했고 대의를 위해서만 힘쓰던 캡틴아메리카는 이제야 자신의 삶을 찾았다. 서로 매우 달랐지만 결국 닮아갔다.,10,781,23,2019-04-26 16:19:00,0
61,로켓(inbu****),전투신 미쳤어요 진짜 영화관에서 다들 소리지르고 난리남,10,926,172,2019-04-24 10:11:00,0
62,싱짱(yard****),가오갤찍는 토르.. 토르 찍는 캡틴.. 캡틴아메리카 찍는 토니..페어웰 어벤져스,10,749,15,2019-04-24 18:33:00,0
63,한승민(9tmd****),내가 마블영화에 네이버평점 이런거 안남기는데하나 확실한건 내가 마블영화보고 운건 처음이다단전에서 올라오는 그런 눈물 마치 내 11년의 만난 연인과 헤어지는데 동영상으로 옛 추억을 되돌려보는 느낌이랄까 가슴이 진정이 ...,10,743,30,2019-04-24 14:41:00,0
64,공집합(gbh1****),마블 팬이라면 보고 기분이묘하실듯,10,718,25,2019-04-24 10:41:00,0
65,명택환(dal2****),그로 인해 시작된 이 시작을 그가 마무리 지었다,10,710,25,2019-04-24 13:13:00,0
66,매직아워(eilo****),타노스... 빌런 주제에 최후까지 이토록 순교자처럼 거룩하면 어쩌잔 거냐... 아. ㅠㅠ,9,710,60,2019-04-24 13:00:00,0
67,내일모래(hich****),사실상 아이언맨4엿다,10,670,26,2019-04-24 19:35:00,0
68,2d22412(c1s2****),???? : hail... hydra...,10,675,36,2019-04-24 12:39:00,관람객
69,wkrr****,완다개좋아3000만큼,10,660,25,2019-04-24 13:09:00,관람객
70,이윤석(lysj****),마지막 30분이 진짜 불태웠다....전율이....,10,659,25,2019-04-24 11:12:00,0
71,32(love****),스톤이 없는 타노스는 약할줄 알았는데 그래도 좀 쎄긴 하더라 세명을 걍 갖고놀아버리네,10,625,16,2019-04-25 01:54:00,관람객
72,8월8일(jusn****),난 아이언맨이다. 이거 한줄로 충분,10,620,25,2019-04-24 10:43:00,0
73,wltn****,너무재미있어서 눈물이난다.,10,609,42,2019-04-24 09:39:00,0
74,쑥(chdo****),영화보고 버거킹 갔습니다...,10,516,29,2019-04-24 13:04:00,0
75,이재택(godo****),cgv하계 I 열 6 번에 앉았던 새기야 봉지과자랑 맥주가 그렇게 쳐먹고 싶었냐?? 니때메 3번 볼거 5번 본다 ㅡㅡ 영화관에서 봉지과자좀 처먹지마세요 제발……… 죽이고 싶습니다,10,514,69,2019-04-24 17:36:00,0
76,hareyan(rlar****),단독 영화였으면 8점이였겠지만 지난 10년의 시리즈의 마무리와  MCU 창립멤버들의 최고의 은퇴식으로는 10점 만점,10,464,25,2019-04-24 13:16:00,0
77,민달팽이(als-****),2명의 죽음이 인류 절반의 죽음 보다 슬픈 것 같다. . . .,10,441,28,2019-04-25 18:45:00,0
78,jsm8****,3000편만 더 만들어 주세요,10,429,20,2019-04-24 13:10:00,관람객
79,irur****,토르한테 그렇게 하다니 ㅜㅠ,10,418,10,2019-04-24 13:55:00,0
80,지젤(rosy****),대작은 대작이네요...시원섭섭하고 아쉽습니다ㅎㅎ,10,426,23,2019-04-24 11:15:00,관람객
81,워니(guss****),스타크...수고햇어,10,422,26,2019-04-24 13:01:00,0
82,크리링(scjk****),어벤져스에 댓글 알바가 필요할까?,10,405,33,2019-04-24 09:15:00,0
83,손갓(ssh9****),영화 보지도 않고서 본 척 하고 스포 하는 애들 극혐. 보지도 않았는데 왜 자꾸 본 척 스포하는거임 관종인가??;,10,410,40,2019-04-24 09:19:00,0
84,panz****,타노스... 그정도 파워면 행성 하나 잡고 왕노릇이나 하면서 살아도 되는데 굳이 우주의 질서를 위해 싸우겠다며 시간과 돈을 써가며 사람 모으고 스톤 모은... 마지막까지 불한당들과 끝까지 의연하게 싸운 모습을 보면 ...,10,380,17,2019-04-25 16:22:00,0
85,인천대딩(gurw****),여러분 맥주가 그렇게 위험합니다,10,360,10,2019-04-24 19:22:00,0
86,열정디앤비(werw****),여러분 베댓이외에는 스포가 가득할것이니 평점은 읽지맙시다,10,372,22,2019-04-24 09:26:00,0
87,유산균(hakd****),닥터 인성을 재조명해야함ㅠㅜ,10,366,17,2019-04-24 15:02:00,0
88,김민수(msms****),영웅들도 인간이었고 삶이있었다....,10,347,8,2019-04-25 01:33:00,0
89,잉잉(xax1****),영화 시작하지마자 인생 최대의 급똥이 찾아왔지만 화장실을 가지 않아도 됐다. 시각과 청각을 제외한 모든 감각이 멎었다고 착각할 정도로 최고의 영화.,10,376,40,2019-04-24 10:49:00,관람객
90,ttwoGom(pion****),세상에 스토리가 없다고 한 사람 진심인가? 설마 마블 영화를 처음으로 엔드게임부터 본거 아니겠지??단 한편에 마블의 모든 스토리를 관통했는데????,10,343,8,2019-04-25 11:11:00,0
91,li zhengjie(lanp****),그래서 로키는 어케되는데?,10,351,22,2019-04-24 21:55:00,관람객
92,juhy****,"이 영화를 보시려면 아이언맨123, 캡틴 아메리카 123, 어벤저스 123, 가디언스 오브 갤럭시 12, 토르 123, 캡틴 마블 1, 스파이더맨, 앤트맨 12,팬더,닥터스트래인지등 총 20편을 보셔야 합니다.그래야...",10,344,17,2019-04-25 16:57:00,0
93,장기태(1989****),전혀생각지못한놈이 캡틴이 된듯...,10,348,25,2019-04-24 13:22:00,0
94,바른나라(kitc****),영화 로건이 울버린역의 휴잭맨을 위한 우울한장송곡 이라면 엔드게임은 지금의 마블을 있게해준 토니 스타크역의 로버트 다우니 주니어를 위한 화려한 레퀴엠이다마블의 팬이라면 꼭 봐야할 영화,10,331,15,2019-04-25 00:14:00,관람객
95,eluice(rnjs****),재밌었는데 왜 개인적으론 인피니티 워가 더 재밌는것 같이 느껴질까요? 아무튼 세대교체를 위한 영화 잘 봤습니다. 다음에 나오게 될 어벤져스가 기대되네요.,10,587,273,2019-04-24 11:15:00,관람객
96,낮잠(open****),방광도 울고 나도 울고...,10,312,13,2019-04-24 15:56:00,0
97,룰루랄라(feli****),재밌는데 캐붕 너무 심했음 ㅠㅜ 재밌긴 재밌는데 아 햄식이 핫바디는 암묵적인 룰 아니었냐고요....,8,350,51,2019-04-25 01:44:00,관람객
98,alice(viie****),지난 11년간 MCU를 사랑해준 팬들에게 마치 선물과도 같은 영화.  손수건 꼭 준비하세요 ㅠㅠ,10,321,23,2019-04-24 10:51:00,0
99,자몽그레이프(cyan****),와 상영 시간 한 시간 더 했어도 만족했을 것 같다.,10,305,11,2019-04-24 18:04:00,관람객
100,이승빈(sleh****),재밌는데..진짜 재밌는데 개인적으로 인피니티 워가 더 소름 돋았음..,8,461,179,2019-04-24 10:38:00,0
101,김춘수(sunn****),3시간 동안 양자터널속에 있었던 기분,10,289,9,2019-04-24 13:54:00,0
102,Overmanking(konj****),아이언맨 1 편부터 봤던 사람들은 눈물나온다,10,275,10,2019-04-25 06:11:00,0
103,RobertWhittaker(aorm****),꼭 보십시요. 마블 팬이 아니어도 표값은 합니다.,10,291,28,2019-04-24 09:40:00,0
104,allnight(cute****),하워드 포츠 당신도 분명 좋은 아버지가 되었을 거예요.,10,261,11,2019-04-25 22:29:00,0
105,정영석(gkgk****),진짜 소름이 돋음 역대급 전투씬인듯,10,243,12,2019-04-24 13:07:00,관람객
106,쿠요미(dlck****),I...am ironman.,10,243,13,2019-04-24 10:39:00,0
107,아틀라스(tins****),조조로 보고와서 일하고 있는데 자꾸만  생각나고... 벅차고...  뭉클해진다. 영화가 주는 최상의 행복이 이런 게 아닐까 생각한다.,10,234,12,2019-04-24 15:32:00,0
108,uago****,해리포터를 떠나 보낼 때의 감정,10,229,16,2019-04-24 19:57:00,0
109,innerglow(ayaa****),아침 7시 영화 지금 엔딩 크레딧 올라가는 중.일단 모든 편을 다 보고 오시는 걸 추천. 기존 스포는 스포도 아니었음을 미리 알려드려요.화장실 한 번을 못 갔음....,10,221,10,2019-04-24 10:07:00,0
110,dahe****,히드라만세에서 터졌었네요,10,210,11,2019-04-24 13:11:00,0
111,jsoo****,나는 아이언맨이다...,10,208,13,2019-04-24 11:17:00,0
112,sung****,어벤저스의 시작과 끝은 아이언맨이다딱 이생각 밖에 안들었음쿠키영상기다리면서 이생각이 들었음(마블영화 최초로 쿠키영상없음),10,209,14,2019-04-24 13:08:00,0
113,이자두(saga****),미쳤습니다.. 7시 첫 영화 보고 출근하는데기분 세상 짜릿.. 보면서 두손 꼭 모으고 입을 틀어막았어요ㅠㅠㅠㅠ 어벤져스 짜릿해...,10,212,19,2019-04-24 10:51:00,관람객
114,올해는우리꺼(wjdd****),"""그""로 시작해서 ""그""로 끝났다",10,199,13,2019-04-24 17:08:00,0
115,안녕하소(cjh2****),가디언즈 오브 갤럭시3  토르 출현 할가능성높음,10,196,12,2019-04-24 20:32:00,0
116,불효자(silb****),토니스타크는 아이언맨이 됐고 캡틴 아메리카는 스티브 로저스가 됐다.,10,188,6,2019-04-27 08:05:00,0
117,앨리스(acac****),말이 필요없으니 그냥 영화관 가서 보세요. 아 참고로 이번영화는 쿠키영상 없습니다. 대신 크레딧영상 보면 다들 찡 할거에요.,10,198,17,2019-04-24 11:49:00,0
118,enough(rdxs****),내가 본 히어로 영화중 현재까진 엔드게임이 최고 였다,9,200,25,2019-04-24 11:40:00,0
119,Happy Day(mins****),2번 보겠습니다  아듀  어벤져스,10,182,18,2019-04-24 09:36:00,0
120,gh(leeg****),1/1400만이 쥐가 버튼누를 확률이었놐ㅋㅋㅋ,10,169,7,2019-04-26 13:40:00,0
121,밤고양이(anej****),'목을 쳤어야지'  '응 목따러 왔다',10,169,7,2019-04-24 13:07:00,0
122,123x****,3000만큼 사랑해.,10,168,7,2019-04-24 10:52:00,0
123,황채민(roka****),"진짜 최고의 영화다. 마블은 천재다 이 말 밖에 안 나온다. 끝나고는 벌써 3시간이나 지나있었다는게 믿기지 않았고, 그저 눈물만 났다. 마블과 11년 동안 행복했습니다. 이 시대를 즐길 수 있게 해주셔서 정말 감사합...",10,169,9,2019-04-24 13:29:00,0
124,잠오는민(sksk****),이제 뭘 기다려야 하나요..,10,164,6,2019-04-24 16:14:00,0
125,hiph****,역시 걸복동 과는 다르네 캬.ㅎㅎ,10,194,38,2019-04-24 09:18:00,0
126,이도연(anyl****),토니....그동안 고생 많았어 이제 불안해하지 말고 편안한 곳에서 맛있는거 먹고 푹 쉬어,10,197,42,2019-04-24 13:11:00,관람객
127,최진영(cjsq****),콜라 대량 흡입금지 화장실 갈 시간이 없습니다,10,160,6,2019-04-24 18:05:00,관람객
128,강상우(sang****),결국 세상을 구한건 쥐 한마리인건가..?,8,171,20,2019-04-24 22:46:00,0
129,스카이다이빙(into****),아 보고나니 뭔가 가족을 떠나보낸 기분이에요,10,154,4,2019-04-24 17:26:00,관람객
130,염민똥(rjad****),마블 영화들 전부다 봐야지 하나하니 세세히 이해할 수 있어요.안봐놓고 지루하다 하지마십셩.,10,136,7,2019-04-24 13:28:00,0
131,csw2****,아이언맨의 심장이 따뜻했다는 증거..,10,130,5,2019-04-24 21:46:00,관람객
132,허무맨(poki****),쿠키영상 없으니까 친필싸인 다보면 집가도됨,8,140,19,2019-04-24 13:22:00,관람객
133,wudy(dudg****),마지막 전투씬에서 완다가 염력을 이용해 타노스와 대치할때 전투씬말고 다른걸 보았습니다.,10,184,64,2019-04-25 15:19:00,0
134,이뎨(tmdr****),대강 예상은했지만 포탈열릴 때 지렸다,10,127,8,2019-04-26 17:23:00,관람객
135,fsfssf(rkdc****),온몸에 소름만 한 10번정도 돋은듯..,10,132,13,2019-04-24 10:35:00,관람객
136,kkwa****,이제 무슨 낙으로 사냐.,10,125,7,2019-04-24 20:29:00,0
137,젠틀에디(lym3****),어벤저스 어셈블!!ㄷㄷ,10,126,8,2019-04-24 10:49:00,0
138,HIM(dlck****),진짜 10년의 시작과 끝을 너무 멋있게 보여줬다어셈블,10,126,9,2019-04-24 11:57:00,관람객
139,헬루(iwon****),아이언맨4 잘보고 왔습니다.,10,128,11,2019-04-24 19:55:00,관람객
140,손영준(ojuo****),아이언맨 사가라 해도 과언이 아니다..,10,126,10,2019-04-24 10:40:00,관람객
141,변태대머리(skae****),i'm iron man으로 시작하고 끝나네ㅠㅠ,10,122,7,2019-04-24 13:17:00,0
142,SJ(cha9****),10대는 해리포였고 20대는 어벤져스였다,10,118,4,2019-04-26 21:17:00,관람객
143,정진(bkbk****),울었다 너무 웅장해서 두번본다,10,114,5,2019-04-24 14:39:00,0
144,장미란에게장미란(gtwa****),죽기전에 이런 영화를 또 볼수있을까? 히어로물의 장르적 한계를 엄청나게 확장시켜놓은 어벤져스 시리즈의 대미를 장식하는 최고의 명작.,10,111,3,2019-04-25 01:24:00,0
145,MRAZLIM(mraz****),아버지의 치즈버거..,10,114,8,2019-04-24 15:27:00,0
146,eag(eagl****),"Ironman의 iron은 '강철` 이외에도 '끝내다, 해결하다` 의 뜻도 있듯, 토니의 아이언맨은 그저 강철수트를 입은 남자가 아닌, 해결사이자 종결자였다.",10,109,4,2019-04-26 03:13:00,0
147,흙(jyou****),보는 내내 오오거리고 재밌는대사 소리내서 따라하는 무개념20대 커플덕분에 영화가 더 재밌었네요.  어린애들보다 나대는 커플을 피해야할듯 싶음,10,116,13,2019-04-24 18:34:00,0
148,kang****,쿠키영상이 없다는건 이미 알고 있었습니다. 근데도 일어날수가 없었어요.,10,108,6,2019-04-25 14:41:00,0
149,narc****,11년간의 보상당일 아침에 본 사람들이 승리자다,10,114,13,2019-04-24 13:09:00,관람객
150,솔라문스타(glor****),마지막 싸움에서 지리고 아이언맨은 짠했다,10,108,8,2019-04-24 15:26:00,0
151,이승민(skdh****),와 미친.. 꼭보세요 강추강추!!,10,116,17,2019-04-24 09:36:00,0
152,주화입마(rkdw****),지금까지의 모든 마블 영화가 앤드게임의 마지막 순간을 위해 제작되었다는 느낌을 받음,10,106,8,2019-04-25 18:12:00,0
153,BlackJin(gurw****),진짜 재밌었어요 요즘 만족스럽게본 영화가 없었는데 어벤져스는 좋아하는만큼 기대한 그 이상으로 재미있어가지고 행복했어요ㅎㅎ!!,10,107,9,2019-04-24 10:49:00,관람객
154,다시돌아가야지(cano****),토르 너무 좋아 아스가디언 나왔으면,10,102,5,2019-04-25 01:23:00,관람객
155,Taehwan95(imai****),어벤져스 보러 한국오신다는분ㅋㅋㅋㅋ 일본도 26일 개봉인데 어그로 ㄴㄴ,10,107,13,2019-04-24 09:50:00,0
156,한서정(gjsl****),스포할 생각도 들지않는 영화를 보고 나온 사람들끼리 그동안의 얘기를 풀고싶어지는 영화네요 10대에 해리포터였다면 제 20대는 어벤져스로 마무리지어지는 그런 영화였어요 영화가 끝나고나서 제 속이 텅빈느낌과 꽉찬느낌 2...,10,99,6,2019-04-24 16:27:00,0
157,jinw****,뭔가 허무해..근데 재밌어 ㅠ,10,93,6,2019-04-24 13:09:00,관람객
158,김동환(nanu****),이 영화를 굳이 하나의 독립된 영화로서 평가해야 하나? 2008 아이언맨부터 시작된 마블시네마틱 유니버스의 연계 캐릭터의 서사 액션 전부가 이 엔드게임에 녹여져있다 그리고 11년간 함께해온 어벤져스 원년멤버에 대한 ...,10,90,5,2019-04-26 02:18:00,0
159,srak****,"누군가와 같은 시간 속에 같은 기억을 공유하며 함께 살아간다는 것은 멋진 일이라고 생각합니다.  함께 해서 즐거웠고, 함께해서 영광이었습니다. 고맙습니다. 어벤저스.",10,87,5,2019-04-25 07:30:00,관람객
160,perspicacia(hans****),쿠키영상은 없습니다. 본편에 쿠키라 할만한 이야기들을 다 풀어내고 완벽한 마침표를 찍습니다.,10,88,8,2019-04-24 10:35:00,0
161,하하하(milb****),로다주랑 스칼렛한테 왜이러냐 마블아...로키코인으로 깽판기원갑니다,10,91,12,2019-04-24 13:15:00,0
162,황봉알(tjdd****),마블이 현시점 최고의 제작사인듯,10,79,5,2019-04-24 21:15:00,관람객
163,하미니(hami****),지루하다고 하는 사람들은 마블시리즈를 다 안 본 사람들이 아닐까 싶음. 꼭!!!! 마블유니버스 영화를 다 보고 이거 보세요. 장면 하나하나 다 놓칠 수 없습니다..감동이 다를거에요 ㅠㅠ,10,84,10,2019-04-25 01:22:00,0
164,태임(s200****),아 진짜 애들 데리고 영화보러 올거면 미리 애들한테 영화관 안에서 어떻게 행동해야 하는지 가르치고 데리고 와라. 주의력결핍인 초딩놈 때문에 짜증나 죽는줄 알았다.  애가 어리면 말도 안해 딱봐도 초등학교 5학년 이상...,7,91,17,2019-04-25 22:32:00,0
165,Dunk(hb12****),아임 아이언맨. 할때 눈물나옴,10,79,6,2019-04-24 11:45:00,0
166,xion****,닥터 스트레인지 양반 ! 꼴랑 찾아낸 승리하는 미래가 이거였수?  더 찾지 그랬수 .어이 캡틴  .   가정 지키고 싶다는 친구 등 떠밀고 본인은 행복한 미래?,10,169,96,2019-04-26 06:16:00,관람객
167,이승헌(lemo****),"재미없다는 사람특징 : 지금까지 마블영화 제대로 안봤음, 그래놓고 지루하다 재미없다 운운, 그 거대한 이야기 이정도면 최고의 마무리",10,93,22,2019-04-25 22:17:00,0
168,김민수(kim0****),이 영화 때문에 SNS를 다 지웠습니다.,10,81,12,2019-04-24 10:32:00,0
169,바콩(loyp****),로키는 어디로 사라졌을까?,10,69,2,2019-04-27 11:17:00,0
170,yehy****,엔드게임 한 편으로만 보자면 완성도가 떨어지지만 어벤져스 1세대의 마지막으로선 완벽했다. 토니 스티브 행복하길... 나타샤도...,8,107,41,2019-04-24 17:19:00,0
171,gksw****,영화다보고 화장실갔는데 영화 내용 엄청 떠들던 분들..;내가 이미 봐서 다행이지 이기적으로 살지 맙시다,10,74,10,2019-04-24 17:36:00,0
172,빈(tomu****),"솔직히 스포 당해도 큰 문제 없음... 마블 팬이었다면 그동안 어렴풋이 예상한 것들이기 때문에. 그보다는, 지금까지의 MCU 21편 모두를 정주행하고 숙지하는 것이 감동 10배 100배로 다가옴. 진짜 정주행자들만이...",9,77,13,2019-04-25 11:54:00,0
173,빅슈즈몰(choi****),스포하는 새끼 올해 출근하다 교통사고 당한다,10,145,81,2019-04-24 11:44:00,0
174,우여니(sids****),이십대중반 아가씨때부터 애둘 아줌마까지.나의 청춘에 큰 즐거움이었던 어벤져스 사랑합니다,10,68,6,2019-04-25 20:01:00,0
175,JM9(a126****),댓글 처음써봐요 어벤져스 3000만큼사랑합니다 하.. 지렸다,10,68,6,2019-04-24 11:49:00,0
176,bbs7****,"누군가는 액션의 분량이 성에 차지않거나 너무 드라마가 많아서 조금 지루할지도 모르겠지만  이 영화는 단순 오락 액션물이 아니고 가상의 유니버스에서 인간 내면의 갈등과 사랑, 선과 악, 웃음,가족애, 동지애를 그리는 ...",10,65,5,2019-04-26 14:53:00,0
177,XRTC(bono****),다크나이트 라이즈랑 비슷한 느낌. 마블과 SF라는 장르에 대한 오마주와 헌사로 가득하고 깔끔하게 마무리를 지은것은 놀라운 성과이지만 그를 위해서 자연스러움이 많이 희생되었다,8,80,21,2019-04-24 13:54:00,0
178,구한샘(hans****),마블영화보면서 울컥한건 처음입니다..꼭 보세요 너무 재밌습니다!,10,64,6,2019-04-24 12:13:00,관람객
