,nickname,text,score,like,dislike,time,watch_movie
578,타카이시 마쿠토X1(jung****),원더우먼 때보다 왜 떨어졌나.. 앞으로 다른 캐릭터들도 슈퍼맨 살린 방식으로 살리면 되겠네. 조드&아레스 이후로 간지나는 악당 좀 나와라..,7,4,0,2017-11-21 23:08:00,관람객
579,약오르쥐(alla****),슈퍼맨 혼자서두..밸런스가 안맞은 느낌.ㅎ 아쉽네요..배트맨 넘 초라함 ㅎ..,7,4,0,2017-11-21 23:04:00,관람객
580,tkcl****,DC사장이 마블 스파이 아니냐?,3,4,0,2017-11-21 23:03:00,0
581,승주머신(absd****),영웅들이 아깝다 영화가 너무 어둡고 지루함,3,4,0,2017-11-21 21:47:00,관람객
582,제니(peti****),킬링타임용으로는 볼 만 해요,7,4,0,2017-11-21 20:03:00,관람객
583,jinn****,초반엔 지루하고 후반은 진부하다 DC 세계관을 설득력 있게 만들어야 하는데 그것도 안해서 스토리가 얕음 딱 킬링타임용,6,4,0,2017-11-21 19:20:00,0
584,fpzk****,그냥 한번쯤 볼만한 영화였어요...,5,4,0,2017-11-21 18:21:00,관람객
585,맹꽁이(yato****),주말 2천원 할인받아 9천원주고봤는데진짜 돈 아깝다고 느낀 영화..최악임.진심 돈 아깝다.슈퍼맨이 갑이고 쌩뚱맞은 스토리전개,2,4,0,2017-11-21 17:43:00,0
586,jama****,"조금부족한느낌,,,,마블의액션을따라가지못하는거같음,,,아쉬움",7,4,0,2017-11-21 16:30:00,관람객
587,이승선(vtvt****),원더우먼이제일 멋져요,7,4,0,2017-11-20 20:06:00,관람객
588,BKJYMCH98(mun2****),액션은 확실히 마블보다는 DC네ㅋㅋ,10,4,0,2017-11-20 15:19:00,0
589,tpwj****,역쉬 멋지네요~^^ 슈퍼맨 좋아,7,4,0,2017-11-20 13:09:00,관람객
590,더락(vawu****),원더우먼은 슈퍼맨 안다치게하려고 살살한거라 치고 플래시는 아직 애라그렇다치고 아콰맨은 육지적응력부족이라치고 대체 감히 다크나이트님을 이따구로 표현한 이유는 뭘까? 잭스나이더가 슈퍼맨빤가??,7,4,0,2017-11-20 12:18:00,0
591,리프벌룬(gktm****),원더우먼 완전멋있엉 ㅋㅋ,7,4,0,2017-11-20 09:38:00,관람객
592,hans(jeey****),"슈퍼맨 없으면 지구는 멸망. 다른 히어로들 밸런스 붕괴됐고 악당은 유치하고 캐릭터도 그냥 그렇고..배트맨은 밤의 기사에서 돈많은 스폰서, 죄책감에 쭈글대는 불쌍한 사람이 됐다..배트맨 캐붕 어쩔거임...원더우먼 이뻐...",1,4,0,2017-11-19 21:17:00,0
593,미광산업개발(yhac****),바로구매후 영화봤어요간만에 아이들과 극장나들이^^,10,4,0,2017-11-19 18:02:00,관람객
594,쭌미7632(judy****),너무너무재밌게봤어요.다이애나예뻐요.ㅎ,10,4,0,2017-11-19 17:40:00,관람객
595,또로록(solm****),역시 원더우먼 짱이에요.,10,4,0,2017-11-19 17:36:00,관람객
596,버가모(sykm****),디씨 화이팅 다음편 기대된다,10,4,0,2017-11-19 17:34:00,관람객
597,황형섭(gudt****),생각한거보다볼만해요,9,4,0,2017-11-19 17:25:00,관람객
598,key1****,다들 멋지네요 다들 멋지네요,9,4,0,2017-11-19 17:08:00,관람객
599,sguu****,잘보았습니다 .정신없이,9,4,0,2017-11-19 17:05:00,관람객
600,금동 맘(jhyu****),온 가족이  맘 편히  눈요기로  볼 수  있는  영화,9,4,0,2017-11-19 17:04:00,관람객
601,yklo****,너무 재밋엇어요 ㅎㅎ늦게 봣는데 안졸고 재밋엇어요 ㅎㅎ,10,4,0,2017-11-19 17:03:00,관람객
602,dona****,정말 재밌네요~~시간 가는줄 몰랐어요~,10,4,0,2017-11-19 16:52:00,관람객
603,형(pdm1****),재밌네요굳굳굳ㅎㅎ굳,10,4,0,2017-11-19 16:51:00,관람객
604,xogu****,재밋음재밋음재밋음재,10,4,0,2017-11-19 16:43:00,관람객
605,인호(rino****),디시영화중 가장 잘만듬!!  차기작이 기대되네요!!!,9,4,0,2017-11-19 16:33:00,관람객
606,noon****,가장 코믹스와 비슷한 배트맨 난 DC가 더 맘에 든다. DC는 그냥 DC스러웠음 좋겠다,10,4,0,2017-11-19 16:28:00,0
607,뚱덕쿠(sehw****),재밌네요 아주좋아요굿,8,4,0,2017-11-19 16:25:00,관람객
608,pamu****,얘들이 좋아해요. 나름 재미있어요,8,4,0,2017-11-19 12:35:00,관람객
609,달구사랑(ha0e****),조아요 아주 재미있었네요,10,4,0,2017-11-19 07:43:00,관람객
610,만돌베(kden****),"그 다음편을 위한 무난한 전개,딱 거기까지만,담편을 기대해본다",7,4,0,2017-11-19 02:22:00,관람객
611,가가하(raja****),재미있었음하하노다나,8,4,0,2017-11-19 01:36:00,관람객
